gene_id,gc_content,gene_name
ENSG00000270852.1,42.05,
ENSG00000257869.1,34.58,
ENSG00000100918.14,55.21,REC8
ENSG00000207317.1,47.52,Y_RNA
ENSG00000127249.15,38.99,ATP13A4
ENSG00000245146.7,39.77,MALINC1
ENSG00000204673.11,59.67,AKT1S1
ENSG00000287406.1,39.14,
ENSG00000225767.1,38.99,FAF1-AS1
ENSG00000234099.1,38.19,MTND4P11
ENSG00000230104.1,56.33,
ENSG00000229867.2,48.87,STEAP3-AS1
ENSG00000137936.18,45.08,BCAR3
ENSG00000286679.1,33.96,
ENSG00000237159.6,56.30,CNTFR-AS1
ENSG00000250488.2,36.62,LINC02233
ENSG00000249008.1,36.62,
ENSG00000185129.8,41.49,PURA
ENSG00000141574.8,63.33,SECTM1
ENSG00000109674.4,37.32,NEIL3
ENSG00000237351.1,55.44,ITPK1P1
ENSG00000164967.10,58.74,RPP25L
ENSG00000130985.17,51.31,UBA1
ENSG00000254502.1,44.67,FNTAP1
ENSG00000137100.16,49.85,DCTN3
ENSG00000255006.1,43.41,ELOCP22
ENSG00000182700.5,35.50,IGIP
ENSG00000171561.4,39.73,OR2AT4
ENSG00000254363.6,45.22,
ENSG00000248134.1,41.60,
ENSG00000120306.11,43.99,CYSTM1
ENSG00000236780.7,37.52,LINC01829
ENSG00000282994.1,54.77,
ENSG00000164122.9,36.68,ASB5
ENSG00000110172.12,35.44,CHORDC1
ENSG00000280238.1,59.34,
ENSG00000185631.7,46.27,RPL14P6
ENSG00000272589.1,56.14,ZSWIM8-AS1
ENSG00000272916.5,53.82,
ENSG00000237532.1,51.93,
ENSG00000223554.1,36.76,
ENSG00000287662.1,45.54,
ENSG00000232140.2,48.84,
ENSG00000286778.1,36.49,
ENSG00000285793.1,40.29,ANAPC1P2
ENSG00000166507.19,53.04,NDST2
ENSG00000236440.1,53.31,COPRSP1
ENSG00000159905.15,41.33,ZNF221
ENSG00000250069.1,42.38,
ENSG00000174989.13,43.27,FBXW8
ENSG00000287871.1,37.31,
ENSG00000236655.1,37.23,SLC6A14P3
ENSG00000113068.10,40.78,PFDN1
ENSG00000231954.1,33.98,MTND2P22
ENSG00000230251.1,50.66,PHB1P4
ENSG00000228016.1,41.76,RAPGEF4-AS1
ENSG00000230603.1,50.37,
ENSG00000213930.12,50.16,GALT
ENSG00000253292.1,56.17,MIOXP1
ENSG00000130733.11,58.80,YIPF2
ENSG00000251025.1,40.60,NDUFB5P1
ENSG00000233915.4,38.70,UBE2Q2P10
ENSG00000128708.13,39.93,HAT1
ENSG00000124786.12,34.78,SLC35B3
ENSG00000250993.1,36.33,
ENSG00000254115.1,36.68,
ENSG00000253778.1,35.65,
ENSG00000248162.1,42.38,CHORDC1P3
ENSG00000253568.1,39.38,
ENSG00000150628.7,38.01,SPATA4
ENSG00000100884.10,58.07,CPNE6
ENSG00000205333.5,54.58,GOLGA2P1
ENSG00000182459.5,56.37,TEX19
ENSG00000227013.3,49.08,OR7E96P
ENSG00000253881.1,60.46,
ENSG00000284603.1,69.44,
ENSG00000284606.1,45.28,
ENSG00000224195.1,51.15,CAMK2G-AS1
ENSG00000229990.3,49.18,
ENSG00000284661.1,71.10,
ENSG00000255459.1,45.16,
ENSG00000286401.1,38.57,
ENSG00000278964.1,60.14,
ENSG00000221305.1,37.58,MIR548I3
ENSG00000279863.1,40.98,
ENSG00000244427.1,38.67,RPS3AP31
ENSG00000260011.2,49.84,
ENSG00000177354.12,49.97,C10orf71
ENSG00000254311.1,60.00,SNRPCP17
ENSG00000249188.1,45.54,ENPP7P1
ENSG00000253893.2,45.71,FAM85B
ENSG00000181396.13,54.33,OGFOD3
ENSG00000235939.1,40.54,
ENSG00000264217.2,43.33,RPL35AP23
ENSG00000265354.4,40.13,TIMM23
ENSG00000268955.2,41.45,
ENSG00000170289.13,38.24,CNGB3
ENSG00000258864.1,39.75,
ENSG00000270387.1,43.71,
ENSG00000287571.1,34.81,
ENSG00000248339.1,31.99,LINC02504
ENSG00000249642.2,38.31,
ENSG00000153037.15,41.89,SRP19
ENSG00000239508.1,38.56,PLCH1-AS1
ENSG00000257915.1,46.19,GLULP5
ENSG00000242925.1,42.68,PLCH1-AS2
ENSG00000265733.1,51.24,SNORA74C-1
ENSG00000263639.7,45.56,MSMB
ENSG00000237483.1,40.45,RPS27AP8
ENSG00000250024.1,39.04,
ENSG00000249269.2,36.31,
ENSG00000224403.1,46.26,DPPA2P3
ENSG00000120833.14,47.34,SOCS2
ENSG00000239212.2,45.25,RPL6P7
ENSG00000249742.2,37.83,
ENSG00000250053.1,68.80,RARRES2P4
ENSG00000205835.9,36.08,GMNC
ENSG00000261914.2,49.57,RPL23AP84
ENSG00000150630.4,35.64,VEGFC
ENSG00000280012.2,48.07,RPL23AP61
ENSG00000264204.2,40.79,AGAP7P
ENSG00000214097.5,44.72,SMCO1
ENSG00000231266.1,49.57,
ENSG00000225744.1,46.28,
ENSG00000223816.5,50.10,IGKV1OR2-2
ENSG00000204434.6,38.13,POTEKP
ENSG00000214919.3,39.50,
ENSG00000235308.1,46.11,
ENSG00000227971.1,40.00,
ENSG00000232752.1,37.95,MTCO3P21
ENSG00000047936.11,37.25,ROS1
ENSG00000235829.1,41.03,TBCAP2
ENSG00000241307.1,42.60,RPL7AP24
ENSG00000240601.1,39.47,RPL9P15
ENSG00000143032.8,50.14,BARHL2
ENSG00000243584.1,45.05,
ENSG00000251223.1,41.92,MTCO1P9
ENSG00000232648.4,40.09,ING2-DT
ENSG00000286370.1,43.76,
ENSG00000228837.2,38.71,CBX3P6
ENSG00000249425.1,36.59,LINC02477
ENSG00000224028.1,35.81,LINC01853
ENSG00000241011.1,67.79,
ENSG00000227359.1,39.92,LINC02936
ENSG00000244405.8,42.69,ETV5
ENSG00000145414.9,36.34,NAF1
ENSG00000229205.5,49.38,LINC00200
ENSG00000226745.2,59.71,OAZ1P1
ENSG00000072135.13,47.60,PTPN18
ENSG00000168484.13,55.04,SFTPC
ENSG00000287043.1,54.48,
ENSG00000282390.1,49.61,
ENSG00000178028.14,52.33,DMAP1
ENSG00000122958.15,39.83,VPS26A
ENSG00000247903.1,39.30,
ENSG00000136026.14,44.30,CKAP4
ENSG00000105341.19,51.01,DMAC2
ENSG00000242041.1,46.53,RPL35AP28
ENSG00000258216.7,37.43,
ENSG00000185758.9,51.13,CLDN24
ENSG00000102189.17,36.99,EEA1
ENSG00000250263.2,34.69,LINC02509
ENSG00000240159.1,50.24,RPL6P16
ENSG00000250372.1,45.63,MARK2P4
ENSG00000248980.1,38.77,SPCS3-AS1
ENSG00000264812.1,50.59,
ENSG00000279066.1,51.08,HEXD-IT1
ENSG00000287193.1,44.13,
ENSG00000279744.1,54.26,
ENSG00000279994.1,38.98,
ENSG00000266445.1,51.73,NARF-AS1
ENSG00000266236.1,49.03,NARF-IT1
ENSG00000265110.1,64.29,MIR4731
ENSG00000279660.1,63.73,
ENSG00000265445.1,52.48,
ENSG00000164144.16,37.33,ARFIP1
ENSG00000286792.1,42.71,
ENSG00000237377.2,44.07,
ENSG00000125409.13,40.81,TEKT3
ENSG00000129625.13,41.56,REEP5
ENSG00000256972.1,35.64,
ENSG00000254710.2,44.15,
ENSG00000255484.2,44.30,LINC02764
ENSG00000156502.14,41.80,SUPV3L1
ENSG00000165495.16,49.03,PKNOX2
ENSG00000176473.14,46.07,WDR25
ENSG00000214736.8,50.87,TOMM6
ENSG00000213927.4,51.45,CCL27
ENSG00000261215.1,56.00,
ENSG00000200437.1,41.12,RNU6-799P
ENSG00000279567.1,48.83,
ENSG00000266667.1,44.98,
ENSG00000197935.7,41.01,ZNF311
ENSG00000187186.15,61.23,
ENSG00000174928.16,40.69,C3orf33
ENSG00000239888.3,54.43,RN7SL792P
ENSG00000201850.1,38.95,Y_RNA
ENSG00000212445.1,46.67,
ENSG00000262514.1,39.43,
ENSG00000279621.1,38.65,
ENSG00000240435.2,47.77,RPS12P27
ENSG00000109099.16,45.45,PMP22
ENSG00000260891.1,42.91,
ENSG00000266964.6,61.01,FXYD1
ENSG00000263276.1,41.07,
ENSG00000172724.12,55.24,CCL19
ENSG00000262160.1,43.03,
ENSG00000152894.15,35.40,PTPRK
ENSG00000103067.14,59.00,ESRP2
ENSG00000249947.2,49.23,XBP1P1
ENSG00000212643.3,47.41,ZRSR2P1
ENSG00000249725.1,38.54,
ENSG00000253321.1,36.55,
ENSG00000181467.5,41.26,RAP2B
ENSG00000260871.1,31.58,
ENSG00000252064.1,50.48,Y_RNA
ENSG00000255647.3,46.57,
ENSG00000266666.1,50.00,MIR4325
ENSG00000288583.1,43.11,
ENSG00000231005.1,41.06,RPL39P39
ENSG00000137077.8,59.10,CCL21
ENSG00000176055.10,36.87,MBLAC2
ENSG00000054796.13,36.66,SPO11
ENSG00000213358.3,48.86,
ENSG00000284952.1,40.46,
ENSG00000243321.3,44.13,LINC01998
ENSG00000234197.1,44.38,ETV5-AS1
ENSG00000271682.1,45.30,
ENSG00000286317.1,44.71,
ENSG00000113356.13,37.84,POLR3G
ENSG00000227331.1,50.75,RPL7AP22
ENSG00000229261.1,48.67,
ENSG00000243033.2,50.15,GAPDHP47
ENSG00000205108.6,50.00,FAM205A
ENSG00000258131.1,38.90,
ENSG00000156510.13,47.95,HKDC1
ENSG00000115896.16,37.39,PLCL1
ENSG00000182580.3,58.43,EPHB3
ENSG00000111785.21,38.47,RIC8B
ENSG00000147955.18,57.41,SIGMAR1
ENSG00000258620.2,49.57,
ENSG00000213708.6,50.82,SLC16A14P1
ENSG00000279593.1,46.00,
ENSG00000258584.2,49.82,FAM181A-AS1
ENSG00000254021.1,37.38,
ENSG00000253582.1,37.51,OXR1-AS1
ENSG00000253676.1,54.86,TAGLN2P1
ENSG00000251892.1,41.94,RNU7-84P
ENSG00000174429.4,40.24,ABRA
ENSG00000100628.12,52.44,ASB2
ENSG00000104290.11,36.28,FZD3
ENSG00000231043.3,48.19,
ENSG00000280040.1,34.38,
ENSG00000231748.1,47.70,
ENSG00000229197.1,43.26,RPS15AP28
ENSG00000135966.13,43.93,TGFBRAP1
ENSG00000232734.1,53.75,ATP5MC1P7
ENSG00000243759.1,46.97,ST13P15
ENSG00000168710.18,40.92,AHCYL1
ENSG00000099282.10,51.45,TSPAN15
ENSG00000232130.1,38.15,
ENSG00000239263.1,37.28,RBM43P1
ENSG00000286856.1,38.95,
ENSG00000224975.1,52.38,INE1
ENSG00000147123.12,51.80,NDUFB11
ENSG00000163898.10,43.66,LIPH
ENSG00000273932.1,64.06,MIR6877
ENSG00000214788.3,37.92,
ENSG00000148308.18,51.81,GTF3C5
ENSG00000255234.6,41.02,CCDC90B-AS1
ENSG00000284259.1,48.65,MIR6773
ENSG00000261469.1,64.03,
ENSG00000176018.13,35.92,LYSMD3
ENSG00000103066.13,53.91,PLA2G15
ENSG00000255079.1,52.33,LINC02704
ENSG00000270701.1,36.60,
ENSG00000227283.1,41.12,RPL35AP12
ENSG00000250200.1,44.25,
ENSG00000198088.10,37.06,NUP62CL
ENSG00000251359.4,62.90,WWC2-AS2
ENSG00000149328.15,51.13,GLB1L2
ENSG00000232688.2,43.58,LINC01628
ENSG00000233299.1,42.14,HIGD1AP4
ENSG00000101146.13,44.53,RAE1
ENSG00000218336.9,38.92,TENM3
ENSG00000265251.1,52.24,MIR4288
ENSG00000202411.1,52.29,RNA5SP259
ENSG00000246339.6,46.56,EXTL3-AS1
ENSG00000081320.11,37.67,STK17B
ENSG00000104299.15,42.01,INTS9
ENSG00000258987.2,53.70,
ENSG00000175699.15,53.16,CCDC197
ENSG00000280776.2,34.51,LINC01202
ENSG00000213569.4,39.12,GTF3C6P2
ENSG00000199832.1,37.38,Y_RNA
ENSG00000204053.6,57.58,MYCLP1
ENSG00000215007.3,41.54,DNAJA1P3
ENSG00000113327.17,35.18,GABRG2
ENSG00000080572.14,36.95,DNAAF6
ENSG00000173320.12,42.71,STOX2
ENSG00000089723.10,52.76,OTUB2
ENSG00000163577.8,38.20,EIF5A2
ENSG00000277840.1,38.84,
ENSG00000271177.1,50.21,
ENSG00000255686.1,47.02,
ENSG00000267508.6,41.87,ZNF285
ENSG00000257359.1,50.71,
ENSG00000257543.1,44.41,
ENSG00000129128.13,36.76,SPCS3
ENSG00000165948.11,45.15,IFI27L1
ENSG00000257648.1,44.77,CYCSP30
ENSG00000237176.4,58.11,
ENSG00000008405.12,37.55,CRY1
ENSG00000260441.5,54.30,
ENSG00000248503.3,39.15,C4orf46P2
ENSG00000103064.15,47.81,SLC7A6
ENSG00000281652.1,73.25,DUX4L7
ENSG00000288070.1,45.99,
ENSG00000198258.11,52.38,UBL5
ENSG00000255032.1,51.62,TSPAN18-AS1
ENSG00000184108.8,47.61,TRIML1
ENSG00000259290.1,44.47,
ENSG00000237937.6,48.64,LINC02702
ENSG00000226939.1,38.80,
ENSG00000287306.1,43.83,
ENSG00000230353.5,47.01,RPS21P2
ENSG00000233197.1,57.65,TMEM256P1
ENSG00000230755.1,37.18,MTATP6P23
ENSG00000242522.1,40.76,KLHL6-AS1
ENSG00000235803.1,39.41,MTCO2P23
ENSG00000238065.1,45.32,LRRC57P1
ENSG00000165240.22,38.61,ATP7A
ENSG00000235524.1,39.97,MTCO1P23
ENSG00000228804.5,44.08,
ENSG00000231152.1,35.43,MTND2P15
ENSG00000254932.2,52.78,
ENSG00000226794.1,36.63,MTND1P20
ENSG00000117519.16,42.96,CNN3
ENSG00000171224.9,56.18,FAM241B
ENSG00000236229.1,49.23,VEZF1P1
ENSG00000109956.13,55.94,B3GAT1
ENSG00000152127.9,42.88,MGAT5
ENSG00000153283.13,38.02,CD96
ENSG00000151617.17,38.78,EDNRA
ENSG00000235645.2,50.57,LINC02651
ENSG00000278830.1,36.40,
ENSG00000200369.1,41.12,RNU6-666P
ENSG00000215409.4,34.60,
ENSG00000207135.1,42.06,RNU6-452P
ENSG00000260151.1,34.28,LINC02673
ENSG00000213770.3,56.10,FAM210CP
ENSG00000237956.1,46.67,TRIAP1P1
ENSG00000182077.12,38.60,PTCHD3
ENSG00000119632.4,54.59,IFI27L2
ENSG00000072958.9,51.53,AP1M1
ENSG00000270507.1,40.00,
ENSG00000238037.1,40.51,OOSP1P1
ENSG00000215869.4,35.96,
ENSG00000165891.16,40.18,E2F7
ENSG00000107897.20,41.24,ACBD5
ENSG00000119698.12,37.14,PPP4R4
ENSG00000134215.16,37.54,VAV3
ENSG00000273118.1,37.14,
ENSG00000085117.12,53.56,CD82
ENSG00000287875.1,38.17,
ENSG00000213194.3,39.83,CDK7P1
ENSG00000204637.4,45.54,ARPP19P2
ENSG00000238180.1,44.33,RPL21P34
ENSG00000249460.2,36.27,LINC02500
ENSG00000188674.11,41.53,C2orf80
ENSG00000250523.1,54.85,
ENSG00000248822.1,52.96,APOBEC3AP1
ENSG00000250968.1,37.28,LINC02382
ENSG00000249084.1,39.91,
ENSG00000250596.2,37.70,
ENSG00000228995.1,40.36,MTND1P9
ENSG00000218018.4,53.13,RBM38-AS1
ENSG00000132819.17,59.97,RBM38
ENSG00000196104.11,34.82,SPOCK3
ENSG00000239661.1,30.73,
ENSG00000188026.13,50.55,RILPL1
ENSG00000126803.10,45.54,HSPA2
ENSG00000163714.18,38.44,U2SURP
ENSG00000136352.20,62.30,NKX2-1
ENSG00000101019.22,43.00,UQCC1
ENSG00000170835.17,59.25,CEL
ENSG00000286776.1,37.78,
ENSG00000258294.5,32.82,
ENSG00000144188.9,39.50,TRIM43CP
ENSG00000254034.2,45.39,INTS9-AS1
ENSG00000252026.1,33.33,RNU6-1262P
ENSG00000242958.1,44.62,RPL36AP32
ENSG00000258428.5,39.98,
ENSG00000103061.13,47.19,SLC7A6OS
ENSG00000273710.1,50.70,Metazoa_SRP
ENSG00000116120.11,38.07,FARSB
ENSG00000259133.5,43.38,
ENSG00000258153.1,41.56,HSPE1P4
ENSG00000242995.1,47.66,RPL36AP1
ENSG00000214039.9,46.54,LINC02418
ENSG00000258703.1,42.08,
ENSG00000104365.16,48.26,IKBKB
ENSG00000243801.3,52.13,RN7SL461P
ENSG00000200818.1,42.06,RNU6-1204P
ENSG00000165588.19,45.57,OTX2
ENSG00000139324.12,34.60,TMTC3
ENSG00000279649.1,48.63,
ENSG00000259797.1,48.39,
ENSG00000132507.18,55.30,EIF5A
ENSG00000222177.1,41.26,RNU4-30P
ENSG00000160271.16,58.92,RALGDS
ENSG00000103056.12,51.02,SMPD3
ENSG00000213148.3,52.80,JPT1P1
ENSG00000238273.3,47.35,
ENSG00000224675.1,33.26,
ENSG00000254693.1,56.51,
ENSG00000150540.14,36.83,HNMT
ENSG00000118094.12,49.56,TREH
ENSG00000115268.10,62.72,RPS15
ENSG00000183484.12,55.62,GPR132
ENSG00000279693.1,56.77,
ENSG00000287760.1,54.14,
ENSG00000274698.1,44.11,
ENSG00000199263.1,44.64,Y_RNA
ENSG00000241334.2,45.21,RPL35AP33
ENSG00000257792.1,46.77,OR5BJ1P
ENSG00000201164.1,38.19,RNU4-36P
ENSG00000279134.1,44.74,
ENSG00000260228.6,43.58,CDH13-AS2
ENSG00000286434.1,39.91,
ENSG00000258332.3,35.96,LINC02394
ENSG00000257912.1,35.74,LINC02258
ENSG00000257718.1,39.18,CPNE8-AS1
ENSG00000103150.7,52.83,MLYCD
ENSG00000257568.1,35.76,
ENSG00000075035.10,47.04,WSCD2
ENSG00000286636.1,56.29,
ENSG00000280244.1,40.35,
ENSG00000227149.1,41.15,MTCO1P44
ENSG00000258154.2,78.16,
ENSG00000287459.1,42.65,
ENSG00000187957.8,41.04,DNER
ENSG00000184916.9,65.88,JAG2
ENSG00000227935.1,42.97,
ENSG00000228502.1,46.72,EEF1A1P11
ENSG00000236268.6,37.66,LINC01361
ENSG00000271277.1,45.65,
ENSG00000236888.1,41.94,RPS20P5
ENSG00000279778.1,37.61,
ENSG00000230955.1,47.51,
ENSG00000230828.1,42.49,
ENSG00000260932.1,58.75,
ENSG00000188641.14,35.10,DPYD
ENSG00000140961.14,55.70,OSGIN1
ENSG00000007255.10,56.86,TRAPPC6A
ENSG00000076003.5,40.29,MCM6
ENSG00000132522.16,56.28,GPS2
ENSG00000109881.17,37.32,CCDC34
ENSG00000152078.10,38.99,TLCD4
ENSG00000199350.1,51.72,RNA5SP432
ENSG00000285792.1,56.93,
ENSG00000274677.1,52.12,
ENSG00000260410.2,51.16,
ENSG00000103160.12,45.07,HSDL1
ENSG00000187151.7,36.98,ANGPTL5
ENSG00000232034.1,43.86,
ENSG00000233741.1,46.73,RPL27P7
ENSG00000238277.1,45.08,
ENSG00000237279.2,46.58,H3P2
ENSG00000168661.15,42.70,ZNF30
ENSG00000237964.3,50.00,RAD52P1
ENSG00000288565.1,40.41,
ENSG00000233359.2,34.31,
ENSG00000237954.7,41.39,
ENSG00000111727.12,37.22,HCFC2
ENSG00000185668.8,63.14,POU3F1
ENSG00000279295.1,40.07,
ENSG00000244259.1,48.35,
ENSG00000257067.6,45.70,LINC02703
ENSG00000198612.11,38.30,COPS8
ENSG00000171492.14,40.31,LRRC8D
ENSG00000254890.1,32.60,
ENSG00000236187.1,47.89,GJA6P
ENSG00000102104.9,47.90,RS1
ENSG00000270403.1,53.19,
ENSG00000255808.1,55.01,PDE2A-AS1
ENSG00000110318.15,36.41,CEP126
ENSG00000259539.1,53.85,
ENSG00000259519.1,50.21,
ENSG00000259932.1,56.18,
ENSG00000154099.18,47.35,DNAAF1
ENSG00000260035.1,50.00,
ENSG00000279014.1,34.51,
ENSG00000261709.3,50.00,
ENSG00000259338.1,50.13,H3P39
ENSG00000237221.1,43.92,PPEF1-AS1
ENSG00000259520.6,42.09,SLC28A2-AS1
ENSG00000196564.4,45.70,BLOC1S6P1
ENSG00000224224.1,41.20,HAUS1P2
ENSG00000237836.6,52.77,PHKA2-AS1
ENSG00000137860.12,41.15,SLC28A2
ENSG00000044446.12,45.60,PHKA2
ENSG00000233129.1,29.90,
ENSG00000170989.10,44.09,S1PR1
ENSG00000166398.14,44.94,GARRE1
ENSG00000258634.3,53.13,
ENSG00000233557.2,37.53,NFU1P2
ENSG00000138160.7,40.82,KIF11
ENSG00000237897.2,41.33,
ENSG00000244073.1,45.80,RPS4XP6
ENSG00000101473.17,49.07,ACOT8
ENSG00000271378.1,34.69,RBISP2
ENSG00000228212.1,41.09,OFD1P17
ENSG00000239397.1,49.85,
ENSG00000242493.3,50.49,RN7SL37P
ENSG00000254626.1,42.37,
ENSG00000270558.1,36.11,
ENSG00000255618.2,55.05,LINC02440
ENSG00000251880.1,43.55,RNU7-75P
ENSG00000185742.7,44.27,C11orf87
ENSG00000250539.1,58.61,KRT8P33
ENSG00000249400.1,37.75,HMGB3P17
ENSG00000257820.1,33.57,MRPS6P4
ENSG00000256870.3,38.28,SLC5A8
ENSG00000116299.17,45.89,ELAPOR1
ENSG00000254482.1,36.46,
ENSG00000140955.11,58.60,ADAD2
ENSG00000254471.1,39.42,
ENSG00000168944.17,36.19,CEP120
ENSG00000239600.1,41.34,
ENSG00000149534.9,38.41,MS4A2
ENSG00000266710.2,53.58,RN7SL48P
ENSG00000131845.15,47.42,ZNF304
ENSG00000223731.4,47.33,SUPT20HL1
ENSG00000186076.5,56.08,
ENSG00000273778.1,77.01,MIR6765
ENSG00000257622.1,65.58,
ENSG00000102393.14,42.80,GLA
ENSG00000188596.11,38.09,CFAP54
ENSG00000179364.15,57.40,PACS2
ENSG00000213096.11,41.42,ZNF254
ENSG00000250685.7,59.14,
ENSG00000252017.1,40.38,RNU6-1194P
ENSG00000223040.1,50.90,RN7SKP144
ENSG00000253081.1,45.00,RNU4ATAC17P
ENSG00000207815.1,44.30,MIR563
ENSG00000207163.1,40.19,RNU6-905P
ENSG00000263988.2,56.04,RN7SL147P
ENSG00000244169.3,50.68,RN7SL120P
ENSG00000285597.1,47.05,
ENSG00000254424.1,38.01,
ENSG00000235390.4,49.35,
ENSG00000271898.1,33.33,MIR4791
ENSG00000266745.1,55.84,MIR3135A
ENSG00000212269.1,36.54,RNU6-788P
ENSG00000206728.1,44.23,Y_RNA
ENSG00000281863.1,47.10,
ENSG00000199815.2,46.03,
ENSG00000214782.7,46.94,MS4A18
ENSG00000238912.1,44.12,Y_RNA
ENSG00000259433.2,39.24,
ENSG00000199927.2,44.70,
ENSG00000201545.1,39.84,RNU4-85P
ENSG00000238941.1,45.79,RNU6-953P
ENSG00000166558.11,52.87,SLC38A8
ENSG00000199577.1,39.62,RNU6-822P
ENSG00000283885.1,66.15,MIR3714
ENSG00000265376.1,35.71,MIR466
ENSG00000276147.1,39.25,MIR548AY
ENSG00000281710.1,44.91,U3
ENSG00000206807.1,38.05,RNU6-815P
ENSG00000199609.1,52.73,RNA5SP124
ENSG00000171766.17,40.25,GATM
ENSG00000212442.1,36.45,RNU6-243P
ENSG00000287006.1,38.68,
ENSG00000275090.1,54.52,RN7SL296P
ENSG00000222983.1,44.36,RNA5SP127
ENSG00000202175.1,50.86,RNA5SP128
ENSG00000201315.1,49.09,RN7SKP227
ENSG00000166961.15,50.14,MS4A15
ENSG00000252700.1,35.48,RNU7-110P
ENSG00000207625.1,55.95,MIR128-2
ENSG00000206645.1,39.22,Y_RNA
ENSG00000199514.1,37.38,RNU6-235P
ENSG00000202268.2,44.34,U3
ENSG00000252562.1,43.43,RNU6-922P
ENSG00000239105.1,39.68,RNU7-73P
ENSG00000210181.1,47.62,RNU6ATAC4P
ENSG00000272543.1,79.76,MIR4787
ENSG00000252980.1,36.00,RNU6-367P
ENSG00000252768.1,40.82,RNU6-856P
ENSG00000221518.1,45.65,RNU6ATAC16P
ENSG00000200222.2,41.78,U3
ENSG00000283298.1,29.69,MIR4272
ENSG00000252828.1,45.60,RNA5SP135
ENSG00000244632.3,50.68,RN7SL863P
ENSG00000252449.1,38.18,RNU6-139P
ENSG00000252301.1,48.96,RNA5SP134
ENSG00000169896.18,43.36,ITGAM
ENSG00000243957.3,49.33,RN7SL647P
ENSG00000252937.1,41.67,RNU6-1270P
ENSG00000228568.1,41.10,RPS15AP13
ENSG00000276890.1,53.36,Metazoa_SRP
ENSG00000239119.1,36.51,RNU7-119P
ENSG00000277592.1,54.87,Metazoa_SRP
ENSG00000223247.1,43.46,RNU2-64P
ENSG00000252420.1,41.75,Y_RNA
ENSG00000222031.1,39.50,
ENSG00000204548.4,42.73,DEFB121
ENSG00000196724.13,47.23,ZNF418
ENSG00000238959.1,42.42,RNU7-19P
ENSG00000281426.1,34.85,MIR548BB
ENSG00000226034.2,38.54,NANOGNBP1
ENSG00000212211.2,42.86,U3
ENSG00000229131.1,36.57,
ENSG00000252184.1,43.13,RNU2-10P
ENSG00000283894.1,57.29,MIR1324
ENSG00000222934.1,47.23,RN7SKP284
ENSG00000244063.1,43.70,
ENSG00000202322.1,50.42,RNA5SP131
ENSG00000230991.2,36.13,
ENSG00000283367.1,38.75,
ENSG00000212340.1,43.69,RNU6-739P
ENSG00000180424.7,44.27,DEFB123
ENSG00000239250.3,50.51,RN7SL271P
ENSG00000235840.1,52.96,
ENSG00000207316.1,40.34,Y_RNA
ENSG00000206939.1,36.89,RNU6-281P
ENSG00000212598.2,42.92,U3
ENSG00000240964.3,50.35,RN7SL751P
ENSG00000200703.1,36.45,RNU6-873P
ENSG00000184111.6,47.94,RPL11P4
ENSG00000265193.1,37.35,MIR3923
ENSG00000265355.1,38.46,MIR3136
ENSG00000264313.2,54.44,RN7SL644P
ENSG00000222389.1,33.33,RNU2-28P
ENSG00000180383.4,55.69,DEFB124
ENSG00000224222.2,38.87,LINC02636
ENSG00000266396.1,45.24,MIR4273
ENSG00000222574.1,53.56,RN7SKP61
ENSG00000275108.1,36.51,U7
ENSG00000251773.1,35.58,RNU6-1129P
ENSG00000088320.4,50.69,REM1
ENSG00000265328.1,33.33,MIR548AB
ENSG00000264897.1,47.06,MIR3921
ENSG00000252889.1,41.41,RNU6-1236P
ENSG00000207954.1,58.59,MIR138-1
ENSG00000221206.1,47.11,RNU6ATAC15P
ENSG00000222490.1,36.00,RNU6-712P
ENSG00000163075.13,41.66,CFAP221
ENSG00000265956.1,41.43,MIR4445
ENSG00000042286.15,50.25,AIFM2
ENSG00000201065.1,37.38,RNU6-461P
ENSG00000207310.1,42.99,RNU6-1127P
ENSG00000243359.3,50.00,RN7SL815P
ENSG00000241156.3,52.69,RN7SL582P
ENSG00000261915.6,57.57,
ENSG00000201922.1,49.09,RNU1-43P
ENSG00000275670.1,42.17,MIR8076
ENSG00000264477.1,59.21,MIR5682
ENSG00000265433.1,42.86,MIR4447
ENSG00000200372.1,38.79,RNU5E-8P
ENSG00000278072.1,40.61,
ENSG00000274732.1,46.05,
ENSG00000252965.1,49.06,Y_RNA
ENSG00000252651.1,40.00,RNU6-557P
ENSG00000207940.1,31.63,MIR567
ENSG00000201426.1,42.57,Y_RNA
ENSG00000265253.1,53.73,MIR4446
ENSG00000221633.2,48.56,U3
ENSG00000212344.1,37.86,RNU6-823P
ENSG00000197951.10,46.17,ZNF71
ENSG00000202388.1,41.82,Y_RNA
ENSG00000275067.1,71.21,MIR6825
ENSG00000233354.1,49.08,LINC00028
ENSG00000276083.1,33.33,MIR7976
ENSG00000079332.15,40.56,SAR1A
ENSG00000201288.1,36.45,RNU6-1047P
ENSG00000206889.1,41.12,RNU6-1200P
ENSG00000212556.1,44.12,Y_RNA
ENSG00000284421.1,59.30,MIR7110
ENSG00000277635.1,51.92,Metazoa_SRP
ENSG00000101294.18,49.85,HM13
ENSG00000200571.1,38.00,RNU6-1284P
ENSG00000201325.1,51.64,RNA5SP142
ENSG00000274598.1,45.03,
ENSG00000252914.1,34.31,RNU6-789P
ENSG00000271922.1,45.19,
ENSG00000258177.1,49.70,
ENSG00000201398.1,43.38,U8
ENSG00000276900.1,46.74,
